carat,depth,table,price,cut_b'Good',cut_b'Ideal',cut_b'Premium',cut_b'Very Good',color_b'E',color_b'F',color_b'G',color_b'H',color_b'I',color_b'J',clarity_b'IF',clarity_b'SI1',clarity_b'SI2',clarity_b'VS1',clarity_b'VS2',clarity_b'VVS1',clarity_b'VVS2'
0.56,61.0,56.0,2404.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.63,59.3,62.0,2404.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.76,61.7,56.0,2404.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,61.9,56.0,2404.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.4,57.0,2405.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.78,62.6,59.0,2405.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.82,62.6,57.0,2405.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.7,60.6,56.0,2405.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,60.7,61.0,2405.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.72,62.3,59.0,2405.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.65,59.3,56.0,2406.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,60.9,60.0,2406.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.62,62.0,54.0,2406.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.65,57.8,61.2,2406.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.65,61.7,60.3,2406.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,62.4,55.0,2407.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.9,59.0,2407.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,62.2,56.0,2407.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.53,61.7,57.0,2407.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7,63.6,62.0,2407.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.3,59.0,2409.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,61.0,59.0,2409.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,62.2,56.0,2409.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,58.7,60.0,2409.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.73,63.3,57.0,2409.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8,61.6,59.0,2409.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,59.6,59.0,2409.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.73,60.8,60.0,2409.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.72,61.3,55.0,2410.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.74,61.6,55.0,2410.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,62.6,55.0,2410.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,59.0,60.0,2410.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.61,63.0,58.0,2411.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.7,64.1,59.0,2411.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,63.1,57.0,2411.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.6,61.6,55.0,2413.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8,63.3,55.0,2414.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.81,64.6,59.0,2414.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7,61.9,56.0,2414.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,65.4,56.0,2414.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,60.8,58.0,2415.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.74,60.7,59.0,2415.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,65.8,56.0,2415.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,60.9,57.0,2415.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,63.4,59.0,2415.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.7,64.2,60.0,2415.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.0,55.0,2415.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,63.0,61.0,2415.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,63.9,53.0,2415.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,61.3,58.0,2415.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.6,60.0,2415.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.75,60.6,56.0,2415.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,60.7,59.0,2415.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,63.4,60.0,2415.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,62.4,61.0,2415.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.7,62.0,57.0,2415.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.75,60.4,58.0,2415.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,63.0,55.0,2416.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,63.2,57.0,2416.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,60.9,57.0,2416.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,62.3,56.0,2416.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,61.6,56.0,2416.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,61.6,56.0,2416.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7,62.8,56.0,2417.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.76,59.8,58.0,2418.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.72,61.6,57.0,2418.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.64,62.3,56.0,2419.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,61.2,57.0,2419.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.51,59.3,59.0,2419.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.72,62.2,54.0,2420.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,63.1,59.0,2420.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,62.0,55.0,2420.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.79,63.0,54.0,2420.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.72,61.5,55.0,2420.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.64,60.5,57.0,2420.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.7,60.9,60.0,2421.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7,59.5,60.0,2421.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,63.1,56.0,2421.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,61.4,55.0,2421.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,59.4,62.0,2421.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.72,63.6,55.0,2421.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.58,63.0,56.0,2421.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,62.1,56.0,2422.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.76,62.0,57.0,2422.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.72,62.0,55.0,2422.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.72,63.5,55.0,2422.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.78,60.9,57.0,2422.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.9,67.7,61.0,2422.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.71,62.6,58.0,2423.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.74,63.8,56.0,2423.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,62.2,58.0,2423.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.74,62.7,56.0,2423.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,61.4,55.0,2423.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,63.8,60.0,2423.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,62.9,59.0,2423.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,61.8,55.0,2423.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,63.2,57.0,2423.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,60.3,56.0,2423.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,59.5,60.0,2423.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.54,61.4,55.0,2424.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.79,62.5,57.0,2425.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.76,57.7,63.0,2425.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.77,61.6,57.0,2425.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.76,62.3,55.0,2425.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.76,60.0,60.0,2425.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,59.8,55.0,2426.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.73,62.8,59.0,2426.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.74,62.4,58.0,2426.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,62.0,56.0,2426.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.73,61.9,56.0,2426.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.78,61.4,57.0,2426.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.56,57.3,60.0,2426.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.71,62.8,59.0,2427.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,61.4,55.0,2427.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,60.3,60.0,2427.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.67,60.4,65.0,2427.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,63.7,54.0,2427.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.71,62.8,59.0,2428.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.71,63.1,58.0,2428.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,61.9,60.0,2428.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,63.6,56.0,2428.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,59.2,63.0,2428.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,62.2,61.6,2428.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,62.8,58.0,2429.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.61,62.4,59.1,2429.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,61.8,58.0,2429.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.8,62.1,57.0,2429.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.56,61.5,57.0,2429.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,62.4,58.0,2429.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.72,60.5,60.0,2429.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.73,61.3,60.0,2430.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.78,57.5,63.0,2430.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,61.8,56.0,2430.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.72,61.7,54.5,2430.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.6,61.4,59.0,2431.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.73,61.3,54.0,2431.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.78,59.7,57.0,2431.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,62.6,56.0,2432.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.71,62.2,59.0,2432.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.71,61.5,60.0,2432.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.7,61.3,57.0,2433.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.66,60.8,59.0,2433.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.53,61.8,55.0,2433.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.73,60.8,56.0,2434.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.61,61.4,56.0,2434.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.73,61.0,57.0,2434.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,63.7,55.0,2435.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.72,62.3,57.0,2435.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,60.2,56.0,2435.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.81,62.1,54.0,2435.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.73,64.3,59.0,2435.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,63.3,55.0,2436.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,62.3,60.0,2436.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,62.3,58.0,2436.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,61.8,57.0,2436.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.7,59.0,60.0,2437.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,62.5,58.0,2437.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,60.5,58.0,2437.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,62.7,57.0,2437.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.71,63.2,57.0,2437.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,61.6,62.0,2437.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,65.7,55.0,2437.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,64.6,61.0,2438.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.61,62.0,54.4,2438.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.93,63.7,54.0,2438.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.96,72.2,56.0,2438.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.81,62.5,57.0,2439.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.72,62.6,55.0,2440.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.78,63.7,60.0,2440.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.74,62.1,56.0,2440.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.63,61.6,55.0,2440.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.72,62.5,57.0,2440.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.55,60.0,57.0,2440.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.72,63.7,57.0,2441.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.73,58.6,57.0,2441.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,64.0,57.0,2441.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,61.6,58.0,2441.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.56,62.6,54.0,2441.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.72,62.4,57.0,2441.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,59.1,60.0,2441.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.52,61.4,56.0,2441.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.71,63.1,59.0,2441.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.6,58.0,2442.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.56,60.5,57.0,2442.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.63,62.6,56.0,2442.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.57,62.1,54.6,2442.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.85,61.7,55.0,2442.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.6,61.6,55.0,2442.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.79,61.6,57.0,2442.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.56,62.0,56.0,2442.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.3,61.4,57.0,545.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,62.0,55.0,545.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.26,62.1,55.0,545.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.29,57.4,61.0,545.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.33,59.6,60.0,545.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.26,60.0,56.0,546.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.24,60.9,55.0,547.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.26,64.3,57.0,547.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.26,59.0,61.0,547.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.26,62.9,61.0,547.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.26,58.7,63.0,547.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.32,61.9,54.0,547.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,61.5,55.0,547.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,61.0,58.0,547.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.29,62.1,59.0,547.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.38,63.4,57.0,547.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.25,61.9,57.0,548.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.25,62.2,57.0,548.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.59,64.4,56.0,2443.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.66,63.3,56.3,2443.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,62.0,56.0,2443.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.71,62.9,56.0,2443.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,60.3,59.0,2443.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,61.1,61.0,2443.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.76,62.5,59.0,2443.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.83,60.5,55.0,2444.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.81,62.6,59.7,2444.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.72,62.5,58.0,2444.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.78,62.7,56.0,2444.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,62.0,60.0,2444.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.81,62.4,54.8,2444.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.6,62.0,55.0,2444.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.83,61.2,59.0,2444.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.59,62.0,54.0,2444.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.78,62.7,61.0,2444.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,59.9,63.0,2444.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.85,62.0,58.0,2444.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6,60.0,58.0,2444.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7,63.1,60.0,2445.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.73,62.5,56.0,2445.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,60.8,60.0,2445.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,61.1,61.0,2445.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,65.3,53.0,2445.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.73,58.7,61.0,2446.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.72,60.4,61.0,2446.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.73,58.9,60.0,2446.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.57,62.0,57.0,2447.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.53,62.4,55.0,2447.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.74,59.6,59.0,2447.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.74,59.0,55.0,2447.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.76,57.7,63.0,2447.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.8,61.4,58.0,2447.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,61.5,58.0,2448.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,61.7,59.0,2448.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,60.8,57.0,2449.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,63.6,57.0,2450.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,63.1,58.0,2450.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,61.9,60.0,2450.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,63.4,60.0,2450.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,58.9,62.0,2450.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,61.2,57.0,2450.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.71,56.8,62.0,2450.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,59.2,63.0,2450.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.71,62.6,58.0,2450.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.71,60.9,55.0,2450.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.74,62.9,57.0,2451.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.76,62.4,58.0,2451.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.55,61.5,55.1,2451.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.73,60.1,56.0,2451.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.8,61.4,56.0,2451.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.8,63.1,59.0,2451.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.72,61.3,56.0,2451.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.79,58.5,62.0,2451.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.72,61.3,63.0,2451.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.72,61.2,59.0,2452.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.74,58.7,58.0,2452.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,61.9,56.0,2452.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.02,59.6,59.0,2452.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7,62.5,61.0,2453.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,59.2,60.0,2453.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,60.4,59.0,2453.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
